utc,filter,pm,lat,lon,device
1405627922,,0.006,37.8039033333,-122.300106667,A
1405627923,,0.006,37.8039083333,-122.300095,A
1405627924,,0.006,37.80392,-122.30009,A
1405627925,,0.006,37.8039183333,-122.300093333,A
1405627926,,0.006,37.8039183333,-122.300088333,A
1405627927,,0.006,37.80391,-122.30009,A
1405627928,,0.005,37.8039033333,-122.300085,A
1405627929,,0.006,37.803895,-122.300085,A
1405627930,,0.006,37.803895,-122.300088333,A
1405627931,,0.006,37.80389,-122.300096667,A
1405627932,,0.006,37.8038866667,-122.300108333,A
1405627933,,0.006,37.8038916667,-122.300098333,A
1405627934,,0.006,37.8038916667,-122.300103333,A
1405627935,,0.007,37.80389,-122.300106667,A
1405627936,,0.007,37.80389,-122.300103333,A
1405627937,,0.007,37.8038916667,-122.300098333,A
1405627938,,0.006,37.803895,-122.300101667,A
1405627939,,0.006,37.8038983333,-122.3001,A
1405627940,,0.006,37.8039016667,-122.300101667,A
1405627941,,0.006,37.8039066667,-122.300105,A
1405627942,,0.006,37.8039116667,-122.300106667,A
1405627943,,0.006,37.8039133333,-122.300101667,A
1405627944,,0.006,37.8039116667,-122.300098333,A
1405627945,,0.006,37.80391,-122.3001,A
